id,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,bonusPointsEarnedReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId,receiptId
4012,null,LINDSAYOL,2.58,2.58,null,1098,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.58,LINDSAYOL,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4013,null,DBT SAUSAG,6.98,6.98,null,1099,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.98,DBT SAUSAG,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4014,null,HVRSLD DRSG36 FZ,7.49,7.49,null,1100,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.49,HVRSLD DRSG36 FZ,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4015,null,HVRCUPSORIGINAL,5.49,5.49,null,1101,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.49,HVRCUPSORIGINAL,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4016,null,KITCHEN A,2.08,2.08,null,1102,null,1,null,null,null,null,null,null,null,null,null,null,null,null,SIGNATURE KITCHEN,null,2.08,KITCHEN A,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4017,null,BGLVV EARL GREY TEA,4.69,4.69,null,1103,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.69,BGLVV EARL GREY TEA,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4018,null,VNELCHS CON,2.98,2.98,null,1104,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.98,VNELCHS CON,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4019,null,PEARLS OLIVES BLK,4.49,4.49,null,1105,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.49,PEARLS OLIVES BLK,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4020,null,ALSK BTRD PCN4 5OZ,4.19,4.19,null,1106,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.19,ALSK BTRD PCN4 5OZ,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4021,null,ALASKA CHIP COMPAN,4.19,4.19,null,1107,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.19,ALASKA CHIP COMPAN,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4022,null,ALASKA CHIP COMPAN,4.19,4.19,null,1108,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.19,ALASKA CHIP COMPAN,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4023,null,ALASKA CHIP COMPNY,4.19,4.19,null,1109,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.19,ALASKA CHIP COMPNY,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4024,null,NUTELLA &,6.67,6.67,null,1110,null,1,null,null,null,null,null,null,null,null,null,null,null,null,NUTELLA,null,6.67,NUTELLA &,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4025,null,Colby Jack Cheese,7.90,7.90,null,1111,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.90,LUCCHES COLBYJAC,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4026,null,LEGO 71029,4.99,4.99,null,1113,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.99,LEGO 71029,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4027,null,LEGO 71029,4.99,4.99,null,1114,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.99,LEGO 71029,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4028,311111511867,BEN AND JERRYS ICE CREAM,3.49,3.49,null,1122,null,1,null,null,null,null,null,null,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,null,null,null,BEN AND JERRYS,null,3.49,BEN JERRYS I,null,null,34.9,null,0,null,null,null,null,BEN AND JERRYS ICE CREAM,600b39f60a720f053500000e
4029,311111511867,BEN AND JERRYS ICE CREAM,3.49,3.49,null,1123,null,1,null,null,null,null,null,null,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,null,null,null,BEN AND JERRYS,null,3.49,BEN JERRYS I,null,null,34.9,null,0,null,null,null,null,BEN AND JERRYS ICE CREAM,600b39f60a720f053500000e
4030,311111511867,BEN AND JERRYS ICE CREAM,3.49,3.49,null,1124,null,1,null,null,null,null,null,null,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,null,null,null,BEN AND JERRYS,null,3.49,BEN JERRYS I,null,null,34.9,null,0,null,null,null,null,BEN AND JERRYS ICE CREAM,600b39f60a720f053500000e
4031,311111511867,BEN AND JERRYS ICE CREAM,4.49,4.49,null,1125,null,1,null,null,null,null,null,null,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,null,null,null,BEN AND JERRYS,null,4.49,BEN UERRYS I,null,null,44.9,null,0,null,null,null,null,BEN AND JERRYS ICE CREAM,600b39f60a720f053500000e
4032,311111511867,BEN AND JERRYS ICE CREAM,3.49,3.49,null,1127,null,1,null,null,null,null,null,null,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,null,null,null,BEN AND JERRYS,null,3.49,BEN JERRYS I,null,null,34.9,null,0,null,null,null,null,BEN AND JERRYS ICE CREAM,600b39f60a720f053500000e
4033,311111511867,BEN AND JERRYS ICE CREAM,3.49,3.49,null,1143,null,1,null,null,null,null,null,null,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,null,null,null,BEN AND JERRYS,null,3.49,BEN JERRYS I,null,null,34.9,null,0,null,null,null,null,BEN AND JERRYS ICE CREAM,600b39f60a720f053500000e
4034,null,STO BABY SPR,5.99,5.99,null,1208,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.99,STO BABY SPR,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4035,null,LEGO 71029,4.99,4.99,null,1209,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.99,LEGO 71029,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4036,null,PC JAMIE PANEL,23.99,23.99,null,1210,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23.99,PC JAMIE PANEL,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4037,null,PCJAMIE PANEL,23.99,23.99,null,1211,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23.99,PCJAMIE PANEL,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4038,null,Sunflower Seeds,3.05,3.05,null,1212,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.05,SFOW,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4039,null,MYLIFEAS,8.87,8.87,null,1213,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.87,MYLIFEAS,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4040,null,LEGO 30554,4.97,4.97,null,1214,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.97,LEGO 30554,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4041,null,LEGO 30554,4.97,4.97,null,1215,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.97,LEGO 30554,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4042,null,LEGO 30554,4.97,4.97,null,1216,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.97,LEGO 30554,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4043,null,REINFRCMENT,1.93,1.93,null,1217,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.93,REINFRCMENT,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4044,null,PFFY,3.18,3.18,null,1218,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.18,PFFY,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4045,null,10ZDFP,1.24,1.24,null,1219,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.24,10ZDFP,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4046,null,500PC ELASTC,2.94,2.94,null,1220,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.94,500PC ELASTC,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4047,070158008678,Krazy Glue Sticks,9.17,9.17,null,1221,null,1,null,null,null,null,null,null,null,null,null,null,null,null,KRAZY GLUE,null,9.17,GLUE STICK,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4048,070158008678,Krazy Glue Sticks,9.17,9.17,null,1222,null,1,null,null,null,null,null,null,null,null,null,null,null,null,KRAZY GLUE,null,9.17,GLUE STICK,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4049,null,ENR AA24PK,16.24,16.24,null,1224,null,1,null,null,null,null,null,null,null,null,null,null,null,null,ENERGIZER MAX,null,16.24,ENR AA24PK,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4050,null,PLAY DOH,0.56,0.56,null,1225,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.56,PLAY DOH,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4051,null,PLAY DOH,0.56,0.56,null,1226,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.56,PLAY DOH,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4052,null,PLAY DOH,0.56,0.56,null,1227,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.56,PLAY DOH,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4053,null,PLAY DOH,0.56,0.56,null,1228,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.56,PLAY DOH,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4054,null,PLAY DOH,0.56,0.56,null,1229,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.56,PLAY DOH,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4055,null,PLAYDONB,0.56,0.56,null,1230,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.56,PLAYDONB,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4056,null,PLAY DOH,0.56,0.56,null,1231,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.56,PLAY DOH,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4057,null,PLAYDOH,0.56,0.56,null,1232,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.56,PLAYDOH,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4058,null,PLAY DOH,0.56,0.56,null,1233,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.56,PLAY DOH,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4059,null,PLAY DOH,0.56,0.56,null,1234,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.56,PLAY DOH,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4060,null,PLAYDOH,0.56,0.56,null,1235,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.56,PLAYDOH,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4061,null,Sour Cream Angel Food Cake,4.28,4.28,null,1236,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.28,SOUR CREAN,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4062,null,Sour Cream,4.28,4.28,null,1237,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.28,SOUR CREAM,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4063,null,Eggs,9.12,9.12,null,1238,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.12,EGGS 60CT,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4064,null,HOUSE KIT,11.23,11.23,null,1240,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11.23,HOUSE KIT,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4065,null,2% Milk,3.79,3.79,null,1241,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.79,19 MILK,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4066,null,Apple Juice,3.38,3.38,null,1242,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.38,APPLE JUICE,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4067,null,CHEESE SAUCE,2.34,2.34,null,1243,null,1,null,null,null,null,null,null,null,null,null,null,null,null,SIGNATURE KITCHEN,null,2.34,CHEESE SAUCE,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4068,null,CHEESE SAUCE,2.34,2.34,null,1244,null,1,null,null,null,null,null,null,null,null,null,null,null,null,SIGNATURE KITCHEN,null,2.34,CHEESE SAUCE,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4069,null,CHEESE SAUCE,2.34,2.34,null,1245,null,1,null,null,null,null,null,null,null,null,null,null,null,null,SIGNATURE KITCHEN,null,2.34,CHEESE SAUCE,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4070,null,CHEESE SAUCE,2.34,2.34,null,1246,null,1,null,null,null,null,null,null,null,null,null,null,null,null,SIGNATURE KITCHEN,null,2.34,CHEESE SAUCE,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4071,null,CHEESE SAUCE,2.34,2.34,null,1247,null,1,null,null,null,null,null,null,null,null,null,null,null,null,SIGNATURE KITCHEN,null,2.34,CHEESE SAUCE,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4072,null,CHEESE SAUCE,2.34,2.34,null,1249,null,1,null,null,null,null,null,null,null,null,null,null,null,null,SIGNATURE KITCHEN,null,2.34,CHEESE SAUCE,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4073,null,CHEESE SAUCE,2.34,2.34,null,1250,null,1,null,null,null,null,null,null,null,null,null,null,null,null,SIGNATURE KITCHEN,null,2.34,CHEESE SAUCE,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4074,null,CVVEESESAUCE,2.34,2.34,null,1251,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.34,CVVEESESAUCE,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4075,null,CHEESE SAUCE,2.34,2.34,null,1252,null,1,null,null,null,null,null,null,null,null,null,null,null,null,SIGNATURE KITCHEN,null,2.34,CHEESE SAUCE,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4076,null,CHEESE SAUCE,2.34,2.34,null,1253,null,1,null,null,null,null,null,null,null,null,null,null,null,null,SIGNATURE KITCHEN,null,2.34,CHEESE SAUCE,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4077,null,CHEESE SAUCE A,2.34,2.34,null,1254,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.34,CHEESE SAUCE A,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4078,null,CHEESE SAUCE,2.34,2.34,null,1255,null,1,null,null,null,null,null,null,null,null,null,null,null,null,SIGNATURE KITCHEN,null,2.34,CHEESE SAUCE,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4079,null,10X103D PL,12.62,12.62,null,1256,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12.62,10X103D PL,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4080,null,CRAFTS,12.62,12.62,null,1257,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12.62,CRAFTS,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4081,null,MS LRG RLNG,45.86,45.86,null,1258,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45.86,MS LRG RLNG,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4082,null,Assorted Mini Muffins,11.99,11.99,null,1290,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11.99,AST MINI CL,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4083,037466016023,LNDT MLK BNY TRY EAST 1.7 OZ,3.37,3.37,null,1292,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,LINDT,null,3.37,LINDT BUNNIE,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4084,null,KIT KAT BUNN,6.74,6.74,null,1298,null,1,null,null,null,null,null,null,null,null,null,null,null,null,KIT KAT,null,6.74,KIT KAT BUNN,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4085,null,GM HNYNUTC,2.49,2.49,null,1304,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.49,GM HNYNUTC,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4086,016000123151,Honey Nut Cheerios Rte Cereal - Family Size,3.49,3.49,null,1306,null,1,null,null,null,null,null,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,HONEY NUT CHEERIOS CEREAL FAMILY SIZE,5332f5f3e4b03c9a25efd0ae,null,null,null,CHEERIOS,null,3.49,GM HNYNUT C,null,null,null,null,null,null,null,null,null,HONEY NUT CHEERIOS CEREAL FAMILY SIZE,600b39f60a720f053500000e
4087,4023,Flame Red Seedless Grapes,5.74,5.74,null,1308,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.74,GRAPES RED 1.9,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4088,3435,Pinova Apples,3.99,3.99,null,1310,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.99,APPLES KIKU,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4089,null,HERSHEY KISS,2.34,2.34,null,1312,null,1,null,null,null,null,null,null,null,null,null,null,null,null,HERSHEY'S KISSES,null,2.34,HERSHEY KISS,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4090,null,HERSHEY KISS,2.34,2.34,null,1314,null,1,null,null,null,null,null,null,null,null,null,null,null,null,HERSHEY'S KISSES,null,2.34,HERSHEY KISS,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4091,null,KERR JARS,14.99,14.99,null,1316,null,1,null,null,null,null,null,null,null,null,null,null,null,null,KERR,null,14.99,KERR JARS,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4092,null,PRSLAPPLE H,2.99,2.99,null,1322,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.99,PRSLAPPLE H,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4093,011110973009,Private Selection Angus Beef Chuck Patties,12.99,12.99,null,1324,null,1,null,null,null,null,null,null,null,null,null,null,null,null,PRIVATE SELECTION,null,12.99,PRSL RSTD PA,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4094,null,KRO VVHL VHT,0.95,0.95,null,1326,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.95,KRO VVHL VHT,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4095,null,KRO VVHL NHT,0.95,0.95,null,1328,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.95,KRO VVHL NHT,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4096,011110847454,Private Selection Biscuits- Petit Beurre- Dark Chocolate,2.99,2.99,null,1330,null,1,null,null,null,null,null,null,null,null,null,null,null,null,PRIVATE SELECTION,null,2.99,PRVSELCT DR,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4097,null,SKITTLES VNLD,2.24,2.24,null,1332,null,1,null,null,null,null,null,null,null,null,null,null,null,null,SKITTLES,null,2.24,SKITTLES VNLD,null,null,null,null,null,null,null,null,null,null,600b39f60a720f053500000e
4098,053000069867,BORDEN REFRIGERATED REGULAR MONTEREY JACK CHEESE SLICED REGULAR FAT 6 OZ - 0053000069861,4.53,4.53,null,1011,null,1,null,null,null,null,null,null,null,null,5e825d64f221c312e698a62a,null,null,null,BORDEN,null,4.53,BORDEN 29 N ILK- 1/2 GAL,null,null,null,null,null,null,null,null,null,null,600b139e0a7214ada200000a
